NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
391520,0.037982452085660846,0.4246933313139253,0.018751698457775554
391560,0.037982452085660846,0.4246933313139137,0.018751698457775554
391600,0.03798245208566078,0.4246933313139137,0.018751698457775554
391640,0.03798245208566025,0.4246933313139137,0.018751698457775558
391680,0.03798245208566025,0.4246933313139137,0.018751698457775558
391720,0.03798245208566025,0.4246933313139137,0.018751698457775558
391760,0.03798245208566025,0.4246933313139137,0.018751698457775558
391800,0.03798245208566025,0.4246933313139137,0.018751698457775558
391840,0.03798245208566025,0.4246933313139137,0.018751698457775558
391880,0.03798245208566025,0.4246933313139137,0.018751698457775558
391920,0.03798245208566025,0.4246933313139137,0.018751698457775558
391960,0.03798245208566025,0.4246933313139137,0.018751698457775558
392000,0.03798245208566025,0.4246933313139137,0.018751698457775554
392040,0.03798245208566025,0.4246933313139137,0.018751698457775554
392080,0.03798245208566025,0.4246933313139137,0.01875169845777555
392120,0.03798245208566025,0.4246933313139137,0.01875169845777555
392160,0.037982452085659604,0.4246933313139137,0.01875169845777555
392200,0.03798245208565854,0.4246933313139137,0.01875169845777555
392240,0.03798245208565854,0.4246933313139137,0.01875169845777555
392280,0.03798245208565854,0.4246933313139137,0.01875169845777555
392320,0.03798245208565854,0.4246933313139137,0.01875169845777555
392360,0.03798245208565854,0.4246933313139137,0.01875169845777555
392400,0.03798245208565854,0.4246933313139137,0.01875169845777555
392440,0.03798245208565854,0.4246933313139137,0.01875169845777555
392480,0.03798245208565854,0.4246933313139137,0.01875169845777555
392520,0.0379824520856585,0.4246933313139137,0.01875169845777555
392560,0.0379824520856585,0.4246933313139137,0.01875169845777555
392600,0.03798245208565854,0.4246933313139137,0.01875169845777555
392640,0.03798245208565854,0.4246933313139137,0.01875169845777555
392680,0.03798245208565854,0.4246933313139137,0.01875169845777555
392720,0.03798245208565854,0.4246933313139137,0.01875169845777555
392760,0.03798245208565854,0.4246933313139137,0.01875169845777555
392800,0.03798245208565854,0.4246933313139137,0.018751698457775544
392840,0.03798245208565854,0.4246933313139137,0.01875169845777554
392880,0.03798245208565854,0.4246933313139137,0.01875169845777554
392920,0.03798245208565854,0.4246933313139137,0.01875169845777554
392960,0.03798245208565854,0.4246933313139137,0.01875169845777554
393000,0.03798245208565886,0.4246933313139137,0.01875169845777554
393040,0.03798245208565886,0.4246933313139137,0.01875169845777554
393080,0.03798245208565886,0.4246933313139137,0.01875169845777554
393120,0.03798245208565886,0.4246933313139137,0.01875169845777554
393160,0.03798245208565886,0.4246933313139137,0.01875169845777554
393200,0.03798245208565886,0.4246933313139137,0.01875169845777554
393240,0.03798245208565886,0.4246933313139137,0.01875169845777554
393280,0.03798245208565886,0.4246933313139137,0.01875169845777554
393320,0.03798245208565886,0.4246933313139137,0.01875169845777554
393360,0.03798245208565886,0.4246933313139137,0.01875169845777554
393400,0.03798245208565886,0.4246933313139137,0.01875169845777554
393440,0.03798245208565886,0.4246933313139137,0.01875169845777554
393480,0.03798245208565886,0.4246933313139137,0.01875169845777554
393520,0.03798245208565886,0.4246933313139137,0.01875169845777554
393560,0.03798245208565886,0.4246933313139137,0.01875169845777554
393600,0.03798245208565901,0.4246933313139137,0.01875169845777554
393640,0.03798245208565901,0.4246933313139137,0.01875169845777554
393680,0.03798245208565901,0.4246933313139137,0.01875169845777554
393720,0.03798245208565901,0.4246933313139137,0.01875169845777554
393760,0.03798245208565901,0.4246933313139137,0.01875169845777554
393800,0.03798245208565889,0.4246933313139137,0.01875169845777554
393840,0.03798245208565889,0.4246933313139137,0.01875169845777554
393880,0.03798245208565889,0.4246933313139137,0.01875169845777554
393920,0.03798245208565889,0.4246933313139137,0.01875169845777554
393960,0.03798245208565889,0.4246933313139137,0.01875169845777554
394000,0.03798245208565895,0.4246933313139137,0.01875169845777554
394040,0.037982452085658897,0.4246933313139137,0.01875169845777554
394080,0.037982452085658897,0.4246933313139162,0.01875169845777554
394120,0.037982452085658355,0.4246933313139162,0.01875169845777554
394160,0.03798245208565812,0.4246933313139162,0.01875169845777554
394200,0.03798245208565812,0.42469333131391906,0.01875169845777554
394240,0.03798245208565812,0.42469333131391906,0.01875169845777554
394280,0.03798245208565812,0.42469333131391945,0.01875169845777554
394320,0.03798245208565812,0.42469333131391945,0.01875169845777554
394360,0.03798245208565812,0.4246933313139192,0.01875169845777554
394400,0.03798245208565812,0.42469333131391657,0.01875169845777554
394440,0.03798245208565812,0.42469333131391657,0.01875169845777554
394480,0.03798245208565812,0.42469333131391557,0.01875169845777554
394520,0.03798245208565812,0.42469333131391196,0.01875169845777554
394560,0.03798245208565812,0.42469333131391196,0.01875169845777554
394600,0.03798245208565812,0.42469333131391196,0.01875169845777554
394640,0.037982452085658536,0.42469333131391196,0.01875169845777554
394680,0.037982452085658536,0.42469333131391196,0.01875169845777554
394720,0.037982452085658265,0.42469333131391196,0.018751698457775537
394760,0.037982452085658265,0.42469333131391196,0.01875169845777554
394800,0.037982452085658265,0.42469333131391196,0.01875169845777554
394840,0.03798245208565779,0.42469333131391196,0.01875169845777554
394880,0.03798245208565818,0.42469333131391196,0.01875169845777554
394920,0.03798245208565818,0.42469333131391196,0.01875169845777554
394960,0.03798245208565818,0.42469333131391196,0.018751698457775533
395000,0.03798245208565818,0.42469333131391196,0.018751698457775533
395040,0.03798245208565796,0.42469333131391196,0.018751698457775533
395080,0.03798245208565796,0.4246933313139114,0.018751698457775533
395120,0.03798245208565796,0.4246933313139114,0.018751698457775533
395160,0.03798245208565789,0.4246933313139114,0.018751698457775533
395200,0.03798245208565789,0.4246933313139114,0.018751698457775533
395240,0.03798245208565789,0.4246933313139114,0.018751698457775533
395280,0.03798245208565708,0.4246933313139114,0.018751698457775533
395320,0.03798245208565708,0.4246933313139114,0.018751698457775533
395360,0.03798245208565708,0.4246933313139114,0.018751698457775533
395400,0.03798245208565708,0.4246933313139114,0.018751698457775533
395440,0.03798245208565708,0.4246933313139114,0.018751698457775533
395480,0.03798245208565708,0.4246933313139114,0.018751698457775533
395520,0.03798245208565708,0.4246933313139096,0.018751698457775533
395560,0.03798245208565708,0.4246933313139096,0.018751698457775533
395600,0.03798245208565708,0.4246933313139096,0.018751698457775533
395640,0.03798245208565708,0.4246933313139096,0.018751698457775533
395680,0.03798245208565708,0.4246933313139096,0.018751698457775533
395720,0.03798245208565708,0.4246933313139096,0.018751698457775533
395760,0.03798245208565708,0.4246933313139096,0.018751698457775533
395800,0.03798245208565665,0.4246933313139096,0.018751698457775533
395840,0.03798245208565665,0.4246933313139096,0.018751698457775533
395880,0.03798245208565665,0.4246933313139096,0.018751698457775533
395920,0.03798245208565665,0.4246933313139096,0.018751698457775533
395960,0.03798245208565665,0.4246933313139096,0.018751698457775533
396000,0.03798245208565665,0.4246933313139096,0.018751698457775533
396040,0.03798245208565635,0.4246933313139096,0.018751698457775533
396080,0.03798245208565635,0.4246933313139096,0.018751698457775533
396120,0.0379824520856563,0.4246933313139096,0.018751698457775533
396160,0.0379824520856563,0.4246933313139096,0.01875169845777552
396200,0.0379824520856563,0.4246933313139096,0.01875169845777552
396240,0.0379824520856563,0.4246933313139096,0.018751698457775533
396280,0.0379824520856563,0.4246933313139096,0.018751698457775533
396320,0.0379824520856563,0.4246933313139096,0.018751698457775533
396360,0.0379824520856563,0.4246933313139096,0.018751698457775533
396400,0.0379824520856563,0.4246933313139096,0.018751698457775533
396440,0.0379824520856563,0.4246933313139096,0.018751698457775533
396480,0.0379824520856563,0.42469333131390313,0.018751698457775533
396520,0.0379824520856563,0.42469333131390313,0.018751698457775523
396560,0.0379824520856563,0.42469333131390313,0.018751698457775523
396600,0.037982452085656225,0.42469333131390313,0.018751698457775523
396640,0.037982452085656225,0.42469333131390313,0.018751698457775523
396680,0.037982452085656225,0.42469333131390313,0.018751698457775523
396720,0.037982452085656225,0.42469333131390313,0.018751698457775523
396760,0.037982452085656225,0.42469333131390313,0.018751698457775526
396800,0.037982452085655365,0.42469333131390313,0.018751698457775526
396840,0.037982452085655365,0.42469333131390313,0.018751698457775526
396880,0.037982452085655365,0.42469333131390313,0.018751698457775526
396920,0.037982452085655365,0.42469333131390313,0.018751698457775523
396960,0.03798245208565499,0.42469333131390313,0.018751698457775523
397000,0.03798245208565499,0.42469333131390313,0.018751698457775523
397040,0.037982452085655365,0.42469333131390313,0.018751698457775526
397080,0.037982452085655365,0.42469333131390313,0.018751698457775526
397120,0.037982452085655365,0.42469333131390313,0.018751698457775526
397160,0.037982452085655365,0.42469333131390313,0.018751698457775526
397200,0.037982452085655365,0.42469333131390313,0.018751698457775526
397240,0.03798245208565519,0.42469333131390313,0.01875169845777552
397280,0.03798245208565519,0.42469333131390313,0.01875169845777552
397320,0.0379824520856554,0.42469333131390313,0.01875169845777552
397360,0.0379824520856554,0.42469333131390313,0.01875169845777552
397400,0.0379824520856554,0.42469333131390313,0.018751698457775523
397440,0.0379824520856554,0.42469333131390313,0.018751698457775523
397480,0.0379824520856554,0.42469333131390313,0.018751698457775523
397520,0.03798245208565493,0.42469333131390313,0.018751698457775523
397560,0.03798245208565493,0.42469333131390313,0.018751698457775523
397600,0.03798245208565493,0.42469333131390263,0.018751698457775523
397640,0.03798245208565493,0.42469333131390263,0.018751698457775523
397680,0.03798245208565478,0.42469333131390263,0.01875169845777552
397720,0.03798245208565478,0.42469333131390263,0.01875169845777552
397760,0.03798245208565478,0.42469333131390263,0.01875169845777552
397800,0.037982452085654574,0.42469333131390263,0.01875169845777552
397840,0.037982452085654574,0.42469333131390313,0.01875169845777552
397880,0.037982452085654574,0.42469333131390313,0.018751698457775516
397920,0.037982452085654574,0.42469333131390313,0.018751698457775516
397960,0.037982452085654574,0.42469333131390313,0.018751698457775516
398000,0.037982452085654574,0.42469333131390313,0.018751698457775516
398040,0.037982452085654574,0.42469333131390313,0.018751698457775516
398080,0.037982452085654574,0.42469333131390313,0.018751698457775516
398120,0.037982452085654574,0.42469333131390313,0.018751698457775516
398160,0.037982452085654574,0.42469333131390313,0.018751698457775516
398200,0.037982452085654574,0.42469333131390313,0.018751698457775516
398240,0.037982452085654574,0.424693331313903,0.018751698457775516
398280,0.037982452085654574,0.424693331313903,0.018751698457775516
398320,0.037982452085654574,0.424693331313903,0.018751698457775516
398360,0.037982452085654574,0.424693331313903,0.018751698457775516
398400,0.037982452085654574,0.424693331313903,0.01875169845777552
398440,0.037982452085654574,0.424693331313903,0.018751698457775513
398480,0.037982452085654574,0.424693331313903,0.018751698457775513
398520,0.037982452085654574,0.42469333131390213,0.018751698457775513
398560,0.037982452085654574,0.42469333131390213,0.018751698457775513
398600,0.037982452085654574,0.42469333131390213,0.018751698457775513
398640,0.0379824520856541,0.42469333131390213,0.018751698457775513
398680,0.03798245208565429,0.42469333131390213,0.018751698457775513
398720,0.03798245208565429,0.4246933313139014,0.018751698457775513
398760,0.03798245208565429,0.4246933313139001,0.018751698457775513
398800,0.03798245208565429,0.4246933313139001,0.018751698457775513
398840,0.03798245208565429,0.4246933313139001,0.0187516984577755
398880,0.03798245208565429,0.4246933313139001,0.0187516984577755
398920,0.03798245208565415,0.4246933313139001,0.0187516984577755
398960,0.03798245208565415,0.4246933313139001,0.0187516984577755
399000,0.03798245208565429,0.4246933313139001,0.0187516984577755
399040,0.03798245208565429,0.4246933313139001,0.0187516984577755
399080,0.03798245208565429,0.4246933313139001,0.018751698457775513
399120,0.03798245208565429,0.42469333131389897,0.018751698457775513
399160,0.03798245208565429,0.42469333131389897,0.018751698457775513
399200,0.03798245208565369,0.42469333131389897,0.018751698457775516
399240,0.03798245208565369,0.42469333131389897,0.018751698457775516
399280,0.03798245208565369,0.42469333131389897,0.018751698457775516
399320,0.03798245208565369,0.42469333131389897,0.018751698457775516
399360,0.03798245208565369,0.42469333131389847,0.018751698457775516
399400,0.03798245208565369,0.42469333131389847,0.018751698457775516
399440,0.03798245208565369,0.42469333131389847,0.018751698457775516
399480,0.03798245208565375,0.42469333131389847,0.01875169845777551
399520,0.03798245208565375,0.42469333131389847,0.01875169845777551
399560,0.03798245208565375,0.42469333131389847,0.01875169845777551
399600,0.03798245208565381,0.42469333131389847,0.01875169845777551
399640,0.03798245208565381,0.42469333131389847,0.01875169845777551
399680,0.03798245208565381,0.42469333131389847,0.01875169845777551
399720,0.0379824520856533,0.42469333131389847,0.01875169845777551
399760,0.0379824520856533,0.42469333131389847,0.018751698457775513
399800,0.0379824520856533,0.42469333131389847,0.018751698457775513
399840,0.0379824520856533,0.42469333131389847,0.018751698457775513
399880,0.0379824520856533,0.42469333131389847,0.018751698457775513
399920,0.0379824520856533,0.42469333131389847,0.018751698457775513
399960,0.0379824520856533,0.42469333131389847,0.018751698457775513
400000,0.037982452085653005,0.42469333131389847,0.018751698457775506
400040,0.037982452085653005,0.42469333131389847,0.018751698457775506
400080,0.037982452085653005,0.42469333131389747,0.018751698457775506
400120,0.037982452085653005,0.42469333131389747,0.018751698457775506
400160,0.037982452085653005,0.42469333131389747,0.018751698457775506
400200,0.037982452085653005,0.42469333131389747,0.018751698457775506
400240,0.03798245208565315,0.42469333131389747,0.018751698457775506
400280,0.03798245208565315,0.42469333131389747,0.018751698457775506
400320,0.03798245208565315,0.42469333131389747,0.018751698457775506
400360,0.0379824520856534,0.42469333131389747,0.018751698457775506
400400,0.037982452085653394,0.42469333131389747,0.018751698457775506
400440,0.037982452085653394,0.42469333131389747,0.018751698457775506
400480,0.037982452085653394,0.42469333131389747,0.018751698457775506
400520,0.037982452085653394,0.42469333131389747,0.018751698457775506
400560,0.037982452085653394,0.42469333131389747,0.018751698457775506
400600,0.037982452085653394,0.42469333131389675,0.018751698457775506
400640,0.037982452085653394,0.42469333131389675,0.018751698457775506
400680,0.037982452085653394,0.42469333131389675,0.018751698457775506
400720,0.037982452085653394,0.42469333131389675,0.018751698457775506
400760,0.03798245208565332,0.42469333131389675,0.018751698457775502
400800,0.03798245208565332,0.42469333131389675,0.018751698457775502
400840,0.03798245208565279,0.42469333131389675,0.018751698457775502
400880,0.03798245208565279,0.42469333131389675,0.018751698457775506
400920,0.03798245208565279,0.42469333131389675,0.018751698457775506
400960,0.03798245208565279,0.42469333131389675,0.018751698457775506
401000,0.03798245208565279,0.42469333131389675,0.018751698457775506
401040,0.03798245208565279,0.42469333131389675,0.018751698457775506
401080,0.03798245208565279,0.42469333131389675,0.018751698457775506
401120,0.03798245208565279,0.4246933313138969,0.018751698457775506
401160,0.03798245208565279,0.42469333131389514,0.018751698457775506
401200,0.03798245208565279,0.42469333131389514,0.01875169845777551
401240,0.03798245208565279,0.42469333131389514,0.018751698457775502
401280,0.037982452085652665,0.42469333131389514,0.018751698457775502
401320,0.037982452085652665,0.42469333131389514,0.018751698457775502
401360,0.037982452085652665,0.42469333131389514,0.018751698457775502
401400,0.037982452085652665,0.42469333131389514,0.018751698457775502
401440,0.037982452085652665,0.42469333131389514,0.018751698457775502
401480,0.037982452085652665,0.42469333131389514,0.018751698457775502
401520,0.037982452085652665,0.42469333131389514,0.018751698457775502
401560,0.037982452085652665,0.42469333131389514,0.018751698457775502
401600,0.037982452085652665,0.42469333131389514,0.018751698457775485
401640,0.037982452085652665,0.42469333131389514,0.018751698457775485
401680,0.037982452085652665,0.42469333131389514,0.018751698457775485
401720,0.037982452085652665,0.42469333131389553,0.018751698457775485
401760,0.037982452085652665,0.4246933313138953,0.018751698457775485
401800,0.03798245208565273,0.424693331313895,0.018751698457775485
401840,0.03798245208565273,0.424693331313895,0.018751698457775485
401880,0.03798245208565273,0.424693331313895,0.018751698457775485
401920,0.03798245208565273,0.4246933313138929,0.018751698457775485
401960,0.03798245208565273,0.4246933313138929,0.018751698457775495
402000,0.0379824520856526,0.4246933313138929,0.018751698457775495
402040,0.0379824520856526,0.4246933313138929,0.018751698457775495
402080,0.0379824520856526,0.4246933313138929,0.018751698457775495
402120,0.0379824520856526,0.4246933313138929,0.018751698457775495
402160,0.0379824520856526,0.4246933313138929,0.018751698457775492
402200,0.0379824520856526,0.4246933313138929,0.018751698457775492
402240,0.0379824520856526,0.4246933313138929,0.018751698457775492
402280,0.0379824520856526,0.4246933313138929,0.018751698457775492
402320,0.03798245208565248,0.4246933313138929,0.018751698457775492
402360,0.03798245208565248,0.4246933313138929,0.018751698457775492
402400,0.03798245208565248,0.42469333131389325,0.018751698457775492
402440,0.03798245208565248,0.42469333131389325,0.018751698457775492
402480,0.03798245208565248,0.42469333131389325,0.018751698457775492
402520,0.03798245208565248,0.42469333131389325,0.018751698457775492
402560,0.03798245208565248,0.42469333131389325,0.018751698457775492
402600,0.03798245208565248,0.42469333131389325,0.018751698457775492
402640,0.03798245208565248,0.42469333131389325,0.018751698457775492
402680,0.03798245208565248,0.42469333131389325,0.018751698457775492
402720,0.03798245208565248,0.42469333131389325,0.018751698457775492
402760,0.03798245208565248,0.42469333131389325,0.018751698457775492
402800,0.037982452085652395,0.42469333131389325,0.018751698457775492
402840,0.037982452085652346,0.4246933313138924,0.018751698457775492
402880,0.037982452085652284,0.4246933313138924,0.018751698457775492
402920,0.037982452085652284,0.4246933313138924,0.018751698457775492
402960,0.037982452085652284,0.4246933313138924,0.018751698457775492
403000,0.037982452085652284,0.4246933313138924,0.01875169845777549
403040,0.03798245208565222,0.42469333131389286,0.01875169845777549
403080,0.03798245208565222,0.42469333131389286,0.01875169845777549
403120,0.03798245208565222,0.42469333131389225,0.01875169845777549
403160,0.03798245208565222,0.42469333131389225,0.01875169845777549
403200,0.03798245208565222,0.42469333131389225,0.01875169845777549
403240,0.03798245208565222,0.42469333131389225,0.01875169845777549
403280,0.037982452085651874,0.42469333131389225,0.01875169845777549
403320,0.037982452085651874,0.42469333131389136,0.01875169845777549
403360,0.037982452085651874,0.42469333131389136,0.01875169845777549
403400,0.037982452085651874,0.42469333131389136,0.01875169845777549
403440,0.037982452085651874,0.42469333131389136,0.01875169845777549
403480,0.037982452085651874,0.42469333131389136,0.01875169845777549
403520,0.037982452085651874,0.42469333131389136,0.01875169845777549
403560,0.037982452085651874,0.42469333131389136,0.018751698457775485
403600,0.037982452085651874,0.42469333131389136,0.01875169845777548
403640,0.037982452085651874,0.42469333131389136,0.01875169845777548
403680,0.037982452085651874,0.42469333131389136,0.01875169845777548
403720,0.037982452085651874,0.42469333131389136,0.01875169845777548
403760,0.037982452085651874,0.42469333131389136,0.018751698457775485
403800,0.037982452085651874,0.42469333131389136,0.018751698457775485
403840,0.037982452085651874,0.42469333131389136,0.018751698457775485
403880,0.037982452085651874,0.42469333131389003,0.018751698457775485
403920,0.037982452085651874,0.42469333131389003,0.018751698457775485
403960,0.037982452085651874,0.42469333131389003,0.018751698457775485
404000,0.037982452085651874,0.42469333131389003,0.018751698457775485
404040,0.037982452085651874,0.4246933313138896,0.018751698457775485
404080,0.037982452085651874,0.4246933313138896,0.018751698457775485
404120,0.037982452085651874,0.4246933313138896,0.018751698457775485
404160,0.037982452085651874,0.4246933313138896,0.018751698457775485
404200,0.03798245208565193,0.4246933313138896,0.018751698457775485
404240,0.03798245208565193,0.4246933313138896,0.018751698457775478
404280,0.03798245208565193,0.42469333131388914,0.018751698457775478
404320,0.03798245208565193,0.42469333131388914,0.018751698457775478
404360,0.03798245208565193,0.42469333131388914,0.018751698457775478
404400,0.03798245208565193,0.42469333131388914,0.018751698457775478
404440,0.03798245208565193,0.42469333131388914,0.018751698457775478
404480,0.037982452085651874,0.42469333131388914,0.018751698457775478
404520,0.037982452085651874,0.42469333131388914,0.018751698457775478
404560,0.037982452085651874,0.42469333131389053,0.018751698457775478
404600,0.037982452085651874,0.4246933313138884,0.018751698457775478
404640,0.037982452085651874,0.4246933313138884,0.018751698457775478
404680,0.037982452085651874,0.4246933313138884,0.018751698457775478
404720,0.037982452085651874,0.4246933313138884,0.018751698457775478
404760,0.03798245208565177,0.4246933313138884,0.018751698457775478
404800,0.03798245208565177,0.4246933313138884,0.018751698457775478
404840,0.03798245208565177,0.42469333131388887,0.018751698457775478
404880,0.03798245208565177,0.42469333131388887,0.018751698457775478
404920,0.03798245208565177,0.42469333131388887,0.018751698457775478
404960,0.03798245208565177,0.4246933313138877,0.018751698457775478
405000,0.03798245208565177,0.42469333131388776,0.018751698457775478
405040,0.03798245208565168,0.42469333131388776,0.018751698457775478
405080,0.03798245208565168,0.42469333131388776,0.018751698457775478
405120,0.03798245208565168,0.42469333131388776,0.018751698457775478
405160,0.03798245208565168,0.42469333131388776,0.018751698457775478
405200,0.03798245208565168,0.42469333131388776,0.018751698457775478
405240,0.03798245208565168,0.42469333131388776,0.018751698457775478
405280,0.03798245208565167,0.42469333131388776,0.018751698457775474
405320,0.03798245208565167,0.42469333131388776,0.018751698457775474
405360,0.03798245208565167,0.42469333131388776,0.018751698457775474
405400,0.03798245208565167,0.42469333131388776,0.018751698457775474
405440,0.03798245208565167,0.4246933313138876,0.018751698457775474
405480,0.03798245208565151,0.4246933313138876,0.018751698457775474
405520,0.03798245208565151,0.42469333131388565,0.018751698457775474
405560,0.03798245208565151,0.42469333131388565,0.018751698457775474
405600,0.03798245208565151,0.42469333131388565,0.018751698457775474
405640,0.03798245208565151,0.42469333131388565,0.018751698457775474
405680,0.03798245208565151,0.42469333131388565,0.018751698457775474
405720,0.037982452085651555,0.42469333131388565,0.018751698457775474
405760,0.037982452085651555,0.42469333131388565,0.018751698457775474
405800,0.037982452085651555,0.42469333131388565,0.018751698457775474
405840,0.03798245208565135,0.42469333131388565,0.018751698457775474
405880,0.03798245208565135,0.42469333131388565,0.018751698457775474
405920,0.03798245208565135,0.42469333131388565,0.018751698457775474
405960,0.03798245208565135,0.42469333131388565,0.018751698457775474
406000,0.037982452085651555,0.42469333131388565,0.018751698457775474
406040,0.037982452085651555,0.42469333131388565,0.018751698457775474
406080,0.037982452085651555,0.42469333131388565,0.018751698457775474
406120,0.037982452085651555,0.42469333131388565,0.018751698457775474
406160,0.037982452085651555,0.42469333131388565,0.018751698457775474
406200,0.03798245208565143,0.42469333131388565,0.01875169845777547
406240,0.03798245208565143,0.42469333131388565,0.018751698457775468
406280,0.03798245208565143,0.42469333131388565,0.018751698457775468
406320,0.037982452085651534,0.42469333131388565,0.018751698457775468
406360,0.03798245208565151,0.42469333131388565,0.018751698457775468
406400,0.03798245208565151,0.42469333131388565,0.018751698457775468
406440,0.03798245208565151,0.42469333131388565,0.018751698457775468
406480,0.03798245208565151,0.42469333131388565,0.01875169845777547
406520,0.03798245208565151,0.42469333131388565,0.01875169845777547
406560,0.03798245208565152,0.42469333131388565,0.018751698457775464
406600,0.03798245208565152,0.42469333131388565,0.018751698457775464
406640,0.03798245208565152,0.42469333131388565,0.018751698457775464
406680,0.03798245208565152,0.42469333131388515,0.018751698457775464
406720,0.03798245208565135,0.42469333131388515,0.018751698457775464
406760,0.03798245208565135,0.42469333131388515,0.018751698457775464
406800,0.03798245208565135,0.42469333131388515,0.018751698457775464
406840,0.03798245208565135,0.42469333131388515,0.018751698457775464
406880,0.03798245208565135,0.42469333131388515,0.018751698457775464
406920,0.03798245208565135,0.42469333131388515,0.018751698457775464
406960,0.03798245208565135,0.42469333131388515,0.018751698457775464
407000,0.03798245208565135,0.42469333131388515,0.018751698457775464
407040,0.03798245208565135,0.42469333131388515,0.018751698457775464
407080,0.03798245208565135,0.42469333131388515,0.018751698457775464
407120,0.03798245208565135,0.42469333131388515,0.018751698457775464
407160,0.03798245208565135,0.42469333131388515,0.018751698457775464
407200,0.03798245208565135,0.42469333131388515,0.018751698457775457
407240,0.03798245208565135,0.42469333131388515,0.018751698457775457
407280,0.03798245208565135,0.42469333131388515,0.018751698457775464
407320,0.03798245208565135,0.42469333131388515,0.018751698457775464
407360,0.03798245208565135,0.42469333131388515,0.018751698457775464
407400,0.03798245208565133,0.42469333131388515,0.018751698457775464
407440,0.03798245208565133,0.4246933313138849,0.018751698457775464
407480,0.03798245208565128,0.4246933313138849,0.018751698457775464
407520,0.03798245208565128,0.4246933313138849,0.018751698457775464
407560,0.03798245208565128,0.4246933313138849,0.01875169845777546
407600,0.03798245208565128,0.4246933313138849,0.01875169845777546
407640,0.037982452085651146,0.4246933313138849,0.01875169845777546
407680,0.037982452085651146,0.4246933313138849,0.01875169845777546
407720,0.037982452085651146,0.4246933313138853,0.018751698457775457
407760,0.037982452085651236,0.42469333131388476,0.018751698457775457
407800,0.037982452085651236,0.42469333131388476,0.018751698457775457
407840,0.037982452085651146,0.42469333131388476,0.018751698457775457
407880,0.037982452085651146,0.4246933313138853,0.018751698457775457
407920,0.0379824520856509,0.4246933313138853,0.018751698457775457
407960,0.0379824520856509,0.4246933313138853,0.018751698457775457
408000,0.0379824520856509,0.4246933313138853,0.018751698457775454
408040,0.0379824520856509,0.4246933313138841,0.018751698457775454
408080,0.0379824520856509,0.4246933313138841,0.018751698457775454
408120,0.0379824520856509,0.4246933313138851,0.018751698457775454
408160,0.0379824520856509,0.4246933313138851,0.018751698457775454
408200,0.03798245208565091,0.4246933313138851,0.018751698457775454
408240,0.03798245208565091,0.4246933313138851,0.018751698457775454
408280,0.03798245208565104,0.4246933313138851,0.018751698457775454
408320,0.03798245208565088,0.4246933313138851,0.018751698457775454
408360,0.03798245208565088,0.4246933313138851,0.018751698457775454
408400,0.03798245208565088,0.4246933313138851,0.018751698457775454
408440,0.03798245208565088,0.4246933313138851,0.018751698457775454
408480,0.037982452085650986,0.4246933313138851,0.018751698457775454
408520,0.037982452085650986,0.4246933313138851,0.018751698457775454
408560,0.037982452085650986,0.4246933313138851,0.018751698457775454
408600,0.03798245208565088,0.4246933313138851,0.018751698457775454
408640,0.03798245208565088,0.4246933313138851,0.018751698457775454
408680,0.03798245208565088,0.4246933313138851,0.018751698457775454
408720,0.03798245208565088,0.4246933313138851,0.018751698457775454
408760,0.03798245208565066,0.424693331313885,0.018751698457775454
408800,0.03798245208565066,0.4246933313138839,0.018751698457775454
408840,0.03798245208565066,0.4246933313138839,0.018751698457775454
408880,0.03798245208565066,0.4246933313138839,0.018751698457775454
408920,0.03798245208565066,0.4246933313138839,0.018751698457775454
408960,0.03798245208565066,0.4246933313138839,0.018751698457775454
409000,0.03798245208565066,0.4246933313138839,0.018751698457775454
409040,0.03798245208565066,0.4246933313138839,0.018751698457775454
409080,0.03798245208565066,0.4246933313138839,0.01875169845777545
409120,0.03798245208565066,0.4246933313138839,0.01875169845777545
409160,0.03798245208565066,0.4246933313138839,0.01875169845777545
409200,0.03798245208565066,0.4246933313138839,0.01875169845777545
409240,0.03798245208565066,0.4246933313138839,0.01875169845777545
409280,0.03798245208565066,0.4246933313138839,0.01875169845777545
409320,0.03798245208565066,0.4246933313138839,0.01875169845777545
409360,0.03798245208565066,0.4246933313138839,0.01875169845777545
409400,0.03798245208565066,0.4246933313138839,0.01875169845777545
409440,0.03798245208565066,0.4246933313138839,0.01875169845777545
409480,0.03798245208565066,0.4246933313138839,0.01875169845777545
409520,0.03798245208565066,0.4246933313138839,0.01875169845777545
409560,0.03798245208565066,0.4246933313138839,0.01875169845777545
409600,0.03798245208565066,0.4246933313138839,0.01875169845777545
409640,0.03798245208565066,0.4246933313138839,0.018751698457775447
409680,0.03798245208565066,0.4246933313138839,0.018751698457775447
409720,0.03798245208565066,0.4246933313138839,0.018751698457775447
409760,0.03798245208565066,0.4246933313138839,0.018751698457775447
409800,0.03798245208565065,0.4246933313138839,0.01875169845777544
409840,0.03798245208565065,0.4246933313138839,0.018751698457775433
409880,0.03798245208565065,0.4246933313138839,0.018751698457775433
409920,0.0379824520856505,0.4246933313138839,0.018751698457775433
409960,0.0379824520856505,0.4246933313138839,0.018751698457775433
410000,0.0379824520856505,0.4246933313138839,0.018751698457775433
410040,0.0379824520856505,0.42469333131388376,0.018751698457775433
410080,0.0379824520856505,0.42469333131388387,0.018751698457775433
