NoOfEvals,MyRexJggKTabletP7K5_0,MyRexJggKTabletP7K5_1,MyRexJggKTabletP7K5_2
98600,31.51975134689634,74.96347725974545,201.61233892884763
98700,31.519751346896307,74.96347725974545,201.61233892884763
98800,31.519751346896307,74.96347725974543,201.6123389288474
98900,31.519751346896292,74.96347725974543,201.61233892884758
99000,31.519751346896303,74.96347725974543,201.61233892884758
99100,31.519751346896303,74.96347725974536,201.61233892884755
99200,31.519751346896307,74.96347725974536,201.61233892884755
99300,31.51975134689631,74.96347725974536,201.61233892884746
99400,31.51975134689629,74.96347725974536,201.61233892884755
99500,31.51975134689629,74.9634772597454,201.61233892884752
99600,31.519751346896285,74.96347725974537,201.61233892884752
99700,31.519751346896285,74.96347725974537,201.61233892884732
99800,31.519751346896268,74.96347725974536,201.61233892884727
99900,31.519751346896264,74.96347725974536,201.61233892884712
100000,31.51975134689626,74.96347725974536,201.61233892884712
100100,31.519751346896257,74.96347725974533,201.61233892884712
100200,31.51975134689626,74.96347725974533,201.61233892884712
100300,31.519751346896257,74.96347725974533,201.61233892884712
100400,31.51975134689625,74.96347725974533,201.61233892884712
100500,31.519751346896243,74.96347725974532,201.61233892884704
100600,31.519751346896246,74.96347725974532,201.61233892884704
100700,31.519751346896246,74.96347725974532,201.61233892884704
100800,31.519751346896236,74.96347725974532,201.61233892884692
100900,31.519751346896236,74.96347725974528,201.61233892884692
101000,31.519751346896204,74.96347725974528,201.61233892884687
101100,31.519751346896204,74.96347725974528,201.6123389288469
101200,31.519751346896204,74.96347725974528,201.61233892884687
101300,31.519751346896204,74.96347725974526,201.6123389288467
101400,31.519751346896204,74.96347725974525,201.61233892884647
101500,31.519751346896193,74.96347725974526,201.6123389288467
101600,31.519751346896193,74.96347725974525,201.61233892884664
101700,31.5197513468962,74.96347725974526,201.6123389288467
101800,31.5197513468962,74.96347725974525,201.6123389288467
101900,31.51975134689618,74.96347725974523,201.61233892884664
102000,31.51975134689618,74.96347725974523,201.6123389288466
102100,31.51975134689618,74.96347725974523,201.6123389288464
102200,31.519751346896182,74.96347725974523,201.61233892884655
102300,31.519751346896175,74.9634772597452,201.61233892884655
102400,31.519751346896175,74.96347725974519,201.61233892884655
102500,31.519751346896175,74.96347725974518,201.61233892884653
102600,31.51975134689617,74.96347725974519,201.61233892884644
102700,31.519751346896165,74.96347725974518,201.61233892884644
102800,31.519751346896165,74.96347725974516,201.61233892884636
102900,31.519751346896165,74.96347725974515,201.61233892884636
103000,31.519751346896165,74.96347725974515,201.61233892884633
103100,31.51975134689617,74.96347725974515,201.61233892884619
103200,31.519751346896168,74.96347725974509,201.61233892884619
103300,31.519751346896168,74.96347725974509,201.61233892884619
103400,31.519751346896154,74.96347725974502,201.61233892884619
103500,31.519751346896154,74.96347725974502,201.61233892884616
103600,31.519751346896154,74.96347725974502,201.61233892884619
103700,31.519751346896115,74.96347725974498,201.6123389288457
103800,31.51975134689613,74.96347725974498,201.6123389288457
103900,31.51975134689613,74.96347725974498,201.6123389288457
104000,31.519751346896125,74.96347725974498,201.6123389288457
104100,31.5197513468961,74.96347725974499,201.6123389288457
104200,31.5197513468961,74.96347725974495,201.61233892884562
104300,31.5197513468961,74.96347725974495,201.61233892884562
104400,31.519751346896086,74.96347725974492,201.61233892884556
104500,31.519751346896086,74.96347725974492,201.61233892884556
104600,31.519751346896086,74.96347725974492,201.61233892884556
104700,31.519751346896086,74.96347725974489,201.61233892884536
104800,31.519751346896076,74.96347725974489,201.61233892884536
104900,31.51975134689607,74.96347725974486,201.6123389288453
105000,31.519751346896065,74.96347725974485,201.6123389288453
105100,31.519751346896054,74.96347725974486,201.61233892884528
105200,31.519751346896054,74.96347725974488,201.61233892884516
105300,31.519751346896054,74.96347725974483,201.6123389288449
105400,31.519751346896058,74.96347725974476,201.6123389288449
105500,31.519751346896058,74.96347725974478,201.61233892884508
105600,31.51975134689606,74.96347725974475,201.61233892884502
105700,31.519751346896058,74.96347725974472,201.61233892884474
105800,31.519751346896033,74.96347725974472,201.61233892884474
105900,31.519751346896044,74.96347725974472,201.6123389288447
106000,31.51975134689604,74.96347725974472,201.6123389288447
106100,31.51975134689604,74.96347725974466,201.61233892884482
106200,31.519751346896015,74.96347725974466,201.61233892884457
106300,31.519751346896005,74.96347725974465,201.61233892884457
106400,31.519751346896005,74.96347725974464,201.61233892884457
106500,31.519751346896005,74.96347725974464,201.6123389288446
106600,31.519751346896005,74.96347725974461,201.61233892884457
106700,31.51975134689601,74.96347725974461,201.61233892884442
106800,31.51975134689601,74.96347725974458,201.61233892884442
106900,31.519751346895998,74.96347725974454,201.61233892884442
107000,31.51975134689599,74.96347725974456,201.61233892884457
107100,31.519751346896,74.96347725974452,201.61233892884445
107200,31.519751346895994,74.96347725974451,201.61233892884445
107300,31.519751346895976,74.96347725974451,201.6123389288444
107400,31.519751346895955,74.96347725974447,201.61233892884442
107500,31.519751346895955,74.96347725974444,201.61233892884442
107600,31.519751346895966,74.96347725974444,201.61233892884442
107700,31.519751346895966,74.96347725974444,201.61233892884417
107800,31.51975134689596,74.96347725974444,201.6123389288441
107900,31.519751346895948,74.9634772597444,201.61233892884417
108000,31.519751346895948,74.9634772597444,201.6123389288441
108100,31.519751346895948,74.96347725974435,201.6123389288441
108200,31.519751346895948,74.96347725974437,201.6123389288441
108300,31.519751346895948,74.96347725974422,201.61233892884414
108400,31.519751346895948,74.96347725974422,201.612338928844
108500,31.51975134689594,74.9634772597443,201.61233892884414
108600,31.519751346895934,74.9634772597443,201.61233892884394
108700,31.519751346895934,74.9634772597443,201.61233892884394
108800,31.519751346895934,74.96347725974428,201.61233892884405
108900,31.519751346895934,74.96347725974417,201.61233892884394
109000,31.51975134689593,74.96347725974422,201.61233892884394
109100,31.519751346895916,74.96347725974424,201.61233892884394
109200,31.51975134689593,74.96347725974421,201.61233892884397
109300,31.519751346895916,74.96347725974418,201.61233892884377
109400,31.519751346895916,74.96347725974418,201.61233892884374
109500,31.51975134689589,74.96347725974418,201.61233892884366
109600,31.519751346895895,74.96347725974414,201.61233892884366
109700,31.51975134689588,74.96347725974417,201.61233892884366
109800,31.519751346895884,74.96347725974415,201.6123389288436
109900,31.519751346895877,74.96347725974408,201.61233892884366
110000,31.51975134689586,74.96347725974408,201.61233892884366
110100,31.51975134689586,74.96347725974408,201.61233892884366
110200,31.51975134689586,74.96347725974408,201.61233892884349
110300,31.51975134689586,74.96347725974408,201.61233892884346
110400,31.519751346895852,74.96347725974408,201.61233892884346
110500,31.519751346895852,74.96347725974408,201.61233892884346
110600,31.51975134689585,74.96347725974408,201.61233892884346
110700,31.51975134689585,74.96347725974408,201.61233892884349
110800,31.51975134689585,74.96347725974408,201.61233892884349
110900,31.519751346895834,74.96347725974405,201.61233892884334
111000,31.519751346895834,74.96347725974404,201.61233892884346
111100,31.519751346895827,74.96347725974404,201.61233892884349
111200,31.519751346895827,74.96347725974394,201.61233892884334
111300,31.519751346895823,74.96347725974394,201.61233892884334
111400,31.519751346895823,74.96347725974394,201.61233892884334
111500,31.519751346895823,74.96347725974394,201.61233892884323
111600,31.51975134689582,74.96347725974398,201.61233892884323
111700,31.519751346895813,74.96347725974395,201.61233892884312
111800,31.51975134689582,74.96347725974395,201.61233892884312
111900,31.519751346895813,74.96347725974397,201.61233892884303
112000,31.519751346895806,74.96347725974394,201.6123389288431
112100,31.519751346895795,74.96347725974394,201.61233892884295
112200,31.519751346895795,74.96347725974394,201.6123389288429
112300,31.519751346895795,74.96347725974387,201.61233892884272
112400,31.51975134689578,74.96347725974391,201.61233892884275
112500,31.51975134689578,74.96347725974383,201.61233892884275
112600,31.519751346895777,74.96347725974383,201.61233892884275
112700,31.519751346895774,74.96347725974383,201.6123389288427
112800,31.519751346895777,74.96347725974383,201.61233892884252
112900,31.51975134689577,74.96347725974383,201.61233892884252
113000,31.51975134689577,74.96347725974383,201.61233892884255
113100,31.519751346895752,74.96347725974378,201.61233892884252
113200,31.519751346895752,74.96347725974378,201.6123389288425
113300,31.51975134689575,74.96347725974378,201.61233892884246
113400,31.51975134689574,74.96347725974373,201.6123389288424
113500,31.519751346895735,74.9634772597437,201.6123389288423
113600,31.519751346895735,74.96347725974363,201.6123389288423
113700,31.51975134689574,74.96347725974363,201.6123389288423
113800,31.51975134689574,74.96347725974364,201.6123389288423
113900,31.519751346895724,74.96347725974364,201.6123389288421
114000,31.519751346895706,74.96347725974357,201.6123389288422
114100,31.519751346895706,74.96347725974357,201.6123389288422
114200,31.519751346895696,74.96347725974357,201.6123389288422
114300,31.519751346895696,74.9634772597436,201.6123389288423
114400,31.519751346895696,74.9634772597436,201.61233892884226
114500,31.519751346895696,74.9634772597436,201.612338928842
114600,31.519751346895696,74.96347725974354,201.612338928842
114700,31.519751346895696,74.96347725974356,201.61233892884198
114800,31.519751346895696,74.96347725974351,201.612338928842
114900,31.519751346895696,74.96347725974351,201.612338928842
115000,31.51975134689566,74.96347725974351,201.61233892884192
115100,31.51975134689566,74.96347725974348,201.61233892884192
115200,31.51975134689566,74.96347725974353,201.61233892884192
115300,31.51975134689567,74.96347725974351,201.61233892884158
115400,31.51975134689567,74.96347725974348,201.61233892884158
115500,31.51975134689567,74.96347725974351,201.61233892884178
115600,31.519751346895667,74.96347725974351,201.61233892884178
115700,31.51975134689567,74.96347725974348,201.61233892884175
115800,31.51975134689567,74.96347725974348,201.61233892884167
115900,31.519751346895667,74.96347725974346,201.61233892884167
116000,31.519751346895667,74.96347725974348,201.61233892884152
116100,31.519751346895656,74.96347725974346,201.6123389288415
116200,31.519751346895653,74.96347725974346,201.6123389288415
116300,31.51975134689565,74.96347725974343,201.6123389288415
116400,31.519751346895656,74.96347725974331,201.61233892884155
116500,31.519751346895656,74.96347725974339,201.61233892884155
116600,31.519751346895656,74.96347725974334,201.6123389288414
116700,31.51975134689564,74.96347725974339,201.61233892884144
116800,31.51975134689564,74.96347725974339,201.6123389288413
116900,31.51975134689565,74.96347725974337,201.6123389288413
117000,31.51975134689565,74.96347725974336,201.6123389288413
117100,31.519751346895646,74.96347725974331,201.6123389288413
117200,31.519751346895642,74.96347725974331,201.61233892884124
117300,31.519751346895642,74.96347725974331,201.6123389288412
117400,31.519751346895625,74.96347725974331,201.6123389288412
117500,31.519751346895635,74.96347725974329,201.61233892884124
117600,31.519751346895635,74.96347725974329,201.61233892884124
117700,31.51975134689564,74.96347725974321,201.61233892884118
117800,31.519751346895635,74.96347725974321,201.61233892884107
117900,31.519751346895617,74.96347725974321,201.61233892884073
118000,31.519751346895617,74.96347725974321,201.61233892884073
118100,31.519751346895617,74.96347725974323,201.61233892884073
118200,31.519751346895603,74.96347725974321,201.61233892884073
118300,31.5197513468956,74.96347725974316,201.61233892884073
118400,31.519751346895593,74.96347725974316,201.61233892884073
118500,31.519751346895593,74.96347725974316,201.6123389288407
118600,31.519751346895593,74.96347725974314,201.6123389288407
118700,31.51975134689559,74.96347725974314,201.61233892884064
118800,31.519751346895575,74.96347725974306,201.61233892884042
118900,31.519751346895564,74.96347725974306,201.61233892884042
119000,31.519751346895564,74.96347725974306,201.6123389288404
119100,31.519751346895564,74.96347725974309,201.61233892884042
119200,31.519751346895557,74.9634772597431,201.61233892884036
119300,31.519751346895546,74.96347725974304,201.61233892884024
119400,31.51975134689554,74.96347725974307,201.6123389288401
119500,31.51975134689554,74.96347725974307,201.6123389288401
119600,31.519751346895507,74.96347725974307,201.6123389288401
119700,31.519751346895493,74.96347725974307,201.6123389288401
119800,31.519751346895497,74.96347725974306,201.61233892884002
119900,31.519751346895486,74.96347725974306,201.61233892884
120000,31.519751346895486,74.96347725974302,201.61233892884
120100,31.519751346895518,74.96347725974302,201.61233892884
120200,31.519751346895518,74.96347725974302,201.61233892884
120300,31.519751346895507,74.963477259743,201.61233892884
120400,31.519751346895507,74.963477259743,201.61233892883996
120500,31.51975134689548,74.963477259743,201.61233892883996
120600,31.51975134689548,74.96347725974293,201.61233892883996
120700,31.519751346895454,74.96347725974296,201.61233892883996
120800,31.519751346895465,74.96347725974296,201.61233892883988
120900,31.519751346895454,74.96347725974294,201.61233892883973
121000,31.519751346895454,74.96347725974286,201.61233892883956
121100,31.519751346895454,74.96347725974286,201.61233892883956
121200,31.519751346895454,74.96347725974286,201.61233892883956
121300,31.519751346895422,74.96347725974286,201.61233892883973
121400,31.519751346895426,74.96347725974286,201.61233892883962
121500,31.519751346895422,74.96347725974283,201.6123389288396
121600,31.519751346895433,74.96347725974282,201.6123389288396
121700,31.519751346895433,74.96347725974282,201.61233892883965
121800,31.519751346895433,74.96347725974282,201.61233892883962
121900,31.519751346895422,74.96347725974276,201.6123389288395
122000,31.519751346895422,74.96347725974277,201.6123389288395
122100,31.519751346895415,74.96347725974277,201.6123389288395
122200,31.519751346895415,74.96347725974277,201.6123389288394
122300,31.519751346895404,74.96347725974276,201.61233892883934
122400,31.519751346895415,74.96347725974276,201.61233892883928
122500,31.519751346895386,74.9634772597427,201.61233892883925
122600,31.519751346895386,74.96347725974266,201.61233892883897
122700,31.519751346895386,74.96347725974267,201.61233892883897
122800,31.51975134689539,74.96347725974267,201.61233892883894
122900,31.519751346895376,74.96347725974265,201.61233892883888
123000,31.519751346895394,74.96347725974265,201.61233892883885
123100,31.51975134689538,74.96347725974265,201.61233892883882
123200,31.519751346895383,74.96347725974267,201.61233892883877
123300,31.519751346895376,74.96347725974267,201.61233892883877
123400,31.519751346895365,74.96347725974265,201.61233892883877
123500,31.519751346895365,74.96347725974266,201.61233892883877
123600,31.51975134689537,74.96347725974266,201.61233892883865
123700,31.51975134689537,74.96347725974269,201.61233892883865
123800,31.51975134689536,74.96347725974267,201.61233892883845
123900,31.51975134689536,74.96347725974265,201.61233892883845
124000,31.51975134689535,74.96347725974265,201.61233892883848
124100,31.519751346895347,74.96347725974265,201.61233892883845
124200,31.519751346895347,74.96347725974265,201.61233892883828
124300,31.519751346895347,74.96347725974263,201.61233892883828
124400,31.51975134689534,74.9634772597426,201.61233892883828
124500,31.51975134689534,74.9634772597426,201.61233892883828
124600,31.519751346895344,74.96347725974258,201.61233892883826
124700,31.519751346895333,74.96347725974258,201.61233892883808
124800,31.519751346895333,74.96347725974258,201.61233892883808
124900,31.51975134689534,74.96347725974258,201.61233892883808
125000,31.51975134689534,74.96347725974255,201.61233892883817
125100,31.519751346895326,74.96347725974255,201.6123389288381
125200,31.519751346895326,74.96347725974255,201.6123389288381
125300,31.519751346895298,74.96347725974256,201.6123389288381
125400,31.519751346895298,74.96347725974255,201.6123389288381
125500,31.519751346895298,74.96347725974253,201.6123389288381
125600,31.519751346895315,74.96347725974253,201.6123389288381
125700,31.519751346895315,74.96347725974253,201.612338928838
125800,31.519751346895315,74.96347725974253,201.612338928838
125900,31.519751346895315,74.96347725974253,201.6123389288381
126000,31.519751346895315,74.96347725974253,201.61233892883791
126100,31.519751346895312,74.96347725974249,201.61233892883774
126200,31.519751346895294,74.9634772597425,201.61233892883774
126300,31.519751346895287,74.96347725974249,201.6123389288378
126400,31.51975134689526,74.96347725974248,201.61233892883777
126500,31.51975134689526,74.96347725974248,201.6123389288377
126600,31.51975134689526,74.96347725974248,201.61233892883783
126700,31.519751346895237,74.96347725974246,201.61233892883766
126800,31.519751346895244,74.96347725974245,201.6123389288376
126900,31.519751346895244,74.96347725974246,201.6123389288376
127000,31.519751346895237,74.96347725974242,201.6123389288376
127100,31.519751346895237,74.96347725974242,201.6123389288376
127200,31.519751346895248,74.96347725974242,201.61233892883766
127300,31.519751346895237,74.96347725974242,201.61233892883754
127400,31.519751346895237,74.96347725974245,201.61233892883754
127500,31.519751346895212,74.96347725974243,201.61233892883737
127600,31.51975134689521,74.96347725974243,201.6123389288373
127700,31.519751346895205,74.96347725974243,201.6123389288373
127800,31.519751346895205,74.96347725974243,201.6123389288373
127900,31.519751346895205,74.96347725974238,201.6123389288373
128000,31.519751346895205,74.96347725974238,201.61233892883732
128100,31.519751346895205,74.96347725974238,201.61233892883737
128200,31.5197513468952,74.96347725974238,201.61233892883732
128300,31.5197513468952,74.96347725974239,201.6123389288373
128400,31.519751346895205,74.96347725974238,201.61233892883715
128500,31.519751346895205,74.96347725974233,201.6123389288372
128600,31.519751346895205,74.96347725974232,201.61233892883712
128700,31.519751346895198,74.96347725974232,201.61233892883712
128800,31.5197513468952,74.96347725974232,201.61233892883703
128900,31.519751346895188,74.96347725974232,201.61233892883703
129000,31.519751346895188,74.96347725974229,201.61233892883703
129100,31.519751346895188,74.96347725974225,201.61233892883703
129200,31.519751346895188,74.96347725974213,201.61233892883703
129300,31.519751346895188,74.96347725974213,201.6123389288368
129400,31.519751346895188,74.96347725974222,201.61233892883683
129500,31.51975134689516,74.96347725974219,201.61233892883683
129600,31.519751346895152,74.9634772597422,201.61233892883683
129700,31.51975134689515,74.9634772597422,201.61233892883692
129800,31.51975134689515,74.96347725974219,201.61233892883695
129900,31.519751346895113,74.96347725974218,201.61233892883672
130000,31.519751346895113,74.96347725974218,201.6123389288369
130100,31.519751346895113,74.9634772597421,201.6123389288369
130200,31.519751346895116,74.9634772597421,201.61233892883686
130300,31.519751346895116,74.96347725974209,201.6123389288368
130400,31.519751346895116,74.96347725974209,201.6123389288367
130500,31.519751346895116,74.9634772597421,201.61233892883672
130600,31.519751346895127,74.96347725974209,201.61233892883666
130700,31.519751346895113,74.96347725974205,201.61233892883666
130800,31.519751346895113,74.96347725974205,201.61233892883666
130900,31.519751346895113,74.96347725974205,201.61233892883655
131000,31.519751346895113,74.96347725974199,201.61233892883658
131100,31.519751346895113,74.96347725974198,201.61233892883658
131200,31.51975134689511,74.96347725974198,201.61233892883655
131300,31.51975134689511,74.96347725974199,201.61233892883655
131400,31.51975134689511,74.96347725974199,201.61233892883632
131500,31.51975134689511,74.96347725974198,201.61233892883632
131600,31.519751346895095,74.96347725974196,201.6123389288364
131700,31.519751346895095,74.96347725974195,201.6123389288364
131800,31.519751346895095,74.96347725974195,201.61233892883612
131900,31.519751346895095,74.96347725974195,201.61233892883612
132000,31.519751346895088,74.96347725974195,201.61233892883612
132100,31.519751346895056,74.96347725974195,201.61233892883612
132200,31.519751346895056,74.96347725974194,201.61233892883612
132300,31.519751346895063,74.96347725974194,201.6123389288362
132400,31.519751346895045,74.96347725974191,201.61233892883592
132500,31.519751346895045,74.96347725974194,201.61233892883587
132600,31.519751346895045,74.96347725974191,201.61233892883587
132700,31.519751346895042,74.96347725974192,201.6123389288356
132800,31.519751346895042,74.9634772597419,201.6123389288356
132900,31.519751346895042,74.9634772597419,201.6123389288356
133000,31.519751346895035,74.96347725974188,201.61233892883558
133100,31.519751346895024,74.96347725974188,201.61233892883558
133200,31.519751346895024,74.96347725974186,201.6123389288356
133300,31.519751346895024,74.96347725974182,201.6123389288356
133400,31.51975134689502,74.96347725974181,201.61233892883553
133500,31.519751346895028,74.96347725974178,201.61233892883544
133600,31.51975134689503,74.96347725974178,201.61233892883521
133700,31.519751346895028,74.96347725974177,201.61233892883521
133800,31.51975134689502,74.96347725974177,201.61233892883521
133900,31.519751346894985,74.96347725974174,201.61233892883524
134000,31.519751346894985,74.96347725974174,201.61233892883524
134100,31.519751346894996,74.96347725974175,201.61233892883524
134200,31.519751346894996,74.96347725974168,201.61233892883524
134300,31.519751346894992,74.96347725974172,201.61233892883524
134400,31.519751346894996,74.96347725974172,201.61233892883524
134500,31.519751346894996,74.96347725974171,201.61233892883524
134600,31.51975134689499,74.9634772597417,201.61233892883524
134700,31.51975134689499,74.96347725974168,201.61233892883533
134800,31.519751346894992,74.96347725974167,201.61233892883504
134900,31.519751346894992,74.96347725974165,201.61233892883487
135000,31.51975134689498,74.96347725974168,201.61233892883487
135100,31.519751346894974,74.96347725974168,201.61233892883487
135200,31.519751346894974,74.96347725974168,201.61233892883496
135300,31.519751346894974,74.96347725974168,201.61233892883487
135400,31.519751346894967,74.96347725974168,201.61233892883487
135500,31.51975134689496,74.96347725974164,201.61233892883496
135600,31.519751346894953,74.96347725974164,201.61233892883487
135700,31.519751346894942,74.9634772597416,201.61233892883482
135800,31.519751346894942,74.9634772597416,201.61233892883482
135900,31.51975134689494,74.9634772597416,201.61233892883482
136000,31.51975134689494,74.9634772597416,201.6123389288346
136100,31.519751346894935,74.96347725974161,201.6123389288346
136200,31.51975134689494,74.9634772597416,201.61233892883467
136300,31.51975134689493,74.96347725974157,201.6123389288346
136400,31.519751346894935,74.96347725974155,201.6123389288346
136500,31.51975134689494,74.9634772597415,201.6123389288346
136600,31.519751346894942,74.9634772597415,201.6123389288346
136700,31.519751346894907,74.96347725974145,201.6123389288346
136800,31.519751346894907,74.96347725974145,201.61233892883456
136900,31.519751346894907,74.96347725974145,201.61233892883456
137000,31.519751346894907,74.96347725974145,201.61233892883442
137100,31.519751346894907,74.96347725974135,201.61233892883442
137200,31.519751346894907,74.96347725974135,201.61233892883442
137300,31.51975134689491,74.96347725974135,201.6123389288341
137400,31.519751346894907,74.96347725974141,201.6123389288341
137500,31.519751346894903,74.96347725974141,201.6123389288341
137600,31.5197513468949,74.96347725974134,201.61233892883422
137700,31.519751346894864,74.96347725974134,201.61233892883385
137800,31.519751346894864,74.96347725974134,201.61233892883385
137900,31.519751346894864,74.96347725974134,201.61233892883374
138000,31.519751346894875,74.9634772597413,201.61233892883374
138100,31.519751346894875,74.9634772597413,201.61233892883374
138200,31.519751346894864,74.96347725974125,201.6123389288336
138300,31.519751346894864,74.96347725974125,201.6123389288336
138400,31.519751346894857,74.9634772597413,201.6123389288336
138500,31.519751346894857,74.96347725974127,201.6123389288336
138600,31.519751346894857,74.96347725974127,201.6123389288336
138700,31.519751346894843,74.96347725974124,201.61233892883362
138800,31.519751346894843,74.96347725974124,201.61233892883357
138900,31.519751346894836,74.96347725974124,201.61233892883357
139000,31.519751346894836,74.9634772597412,201.6123389288336
139100,31.519751346894836,74.96347725974118,201.61233892883342
139200,31.519751346894836,74.96347725974117,201.61233892883334
139300,31.519751346894843,74.96347725974115,201.6123389288332
139400,31.519751346894836,74.96347725974114,201.6123389288333
139500,31.519751346894836,74.96347725974114,201.6123389288333
139600,31.51975134689483,74.9634772597411,201.61233892883308
139700,31.519751346894836,74.9634772597411,201.61233892883308
139800,31.519751346894825,74.9634772597411,201.61233892883308
139900,31.519751346894825,74.96347725974101,201.61233892883308
140000,31.51975134689483,74.96347725974101,201.61233892883308
140100,31.51975134689483,74.96347725974101,201.61233892883294
140200,31.519751346894818,74.96347725974103,201.61233892883294
140300,31.51975134689481,74.963477259741,201.61233892883308
140400,31.519751346894807,74.96347725974097,201.61233892883308
140500,31.5197513468948,74.96347725974094,201.6123389288331
140600,31.5197513468948,74.96347725974094,201.61233892883294
140700,31.5197513468948,74.96347725974097,201.6123389288328
140800,31.519751346894793,74.96347725974096,201.6123389288328
140900,31.51975134689479,74.96347725974096,201.61233892883268
141000,31.519751346894754,74.96347725974096,201.61233892883268
141100,31.519751346894754,74.96347725974096,201.61233892883268
141200,31.519751346894754,74.96347725974097,201.61233892883268
141300,31.519751346894754,74.96347725974096,201.61233892883263
141400,31.519751346894754,74.96347725974096,201.6123389288326
141500,31.519751346894754,74.96347725974096,201.61233892883263
141600,31.519751346894726,74.96347725974094,201.61233892883263
141700,31.519751346894726,74.96347725974094,201.61233892883263
141800,31.51975134689472,74.96347725974094,201.61233892883257
141900,31.519751346894726,74.96347725974093,201.61233892883257
142000,31.5197513468947,74.96347725974091,201.61233892883257
142100,31.519751346894715,74.96347725974091,201.6123389288326
142200,31.519751346894697,74.96347725974091,201.61233892883257
142300,31.519751346894697,74.9634772597409,201.61233892883243
142400,31.51975134689469,74.9634772597409,201.61233892883243
142500,31.51975134689468,74.9634772597409,201.61233892883237
142600,31.519751346894676,74.96347725974087,201.61233892883237
142700,31.519751346894676,74.96347725974087,201.6123389288323
142800,31.519751346894676,74.96347725974086,201.61233892883234
142900,31.519751346894665,74.96347725974083,201.61233892883234
143000,31.519751346894644,74.96347725974081,201.61233892883217
143100,31.519751346894644,74.96347725974081,201.61233892883223
143200,31.519751346894644,74.96347725974078,201.61233892883217
143300,31.519751346894626,74.96347725974078,201.61233892883212
143400,31.5197513468946,74.96347725974078,201.6123389288321
143500,31.5197513468946,74.96347725974078,201.61233892883212
143600,31.519751346894594,74.9634772597407,201.61233892883214
143700,31.519751346894605,74.96347725974074,201.61233892883203
143800,31.519751346894605,74.96347725974071,201.61233892883197
143900,31.519751346894584,74.96347725974076,201.612338928832
144000,31.519751346894584,74.96347725974076,201.612338928832
144100,31.519751346894584,74.96347725974071,201.6123389288321
144200,31.519751346894594,74.96347725974071,201.61233892883183
144300,31.519751346894584,74.96347725974071,201.61233892883166
144400,31.519751346894573,74.96347725974066,201.61233892883166
144500,31.519751346894573,74.96347725974066,201.61233892883166
144600,31.51975134689458,74.96347725974061,201.61233892883166
144700,31.519751346894576,74.96347725974061,201.61233892883183
144800,31.519751346894562,74.9634772597406,201.6123389288318
144900,31.51975134689456,74.9634772597406,201.61233892883178
145000,31.51975134689456,74.9634772597406,201.61233892883163
145100,31.51975134689456,74.9634772597406,201.61233892883163
145200,31.519751346894566,74.9634772597406,201.61233892883155
145300,31.519751346894566,74.96347725974056,201.61233892883124
145400,31.519751346894566,74.96347725974056,201.6123389288315
145500,31.519751346894566,74.96347725974056,201.6123389288315
145600,31.519751346894555,74.96347725974057,201.61233892883138
145700,31.519751346894555,74.96347725974056,201.61233892883138
145800,31.51975134689454,74.96347725974053,201.61233892883138
145900,31.519751346894534,74.96347725974053,201.6123389288314
146000,31.519751346894534,74.96347725974049,201.61233892883135
146100,31.519751346894534,74.96347725974049,201.61233892883118
146200,31.51975134689452,74.96347725974049,201.61233892883118
146300,31.519751346894513,74.96347725974049,201.61233892883115
146400,31.519751346894502,74.96347725974047,201.61233892883115
146500,31.519751346894502,74.96347725974047,201.61233892883106
146600,31.519751346894502,74.96347725974047,201.61233892883106
146700,31.5197513468945,74.96347725974046,201.61233892883104
146800,31.51975134689449,74.96347725974046,201.61233892883078
146900,31.51975134689448,74.9634772597404,201.61233892883078
147000,31.51975134689446,74.9634772597404,201.61233892883078
147100,31.51975134689446,74.9634772597404,201.61233892883084
147200,31.519751346894452,74.9634772597404,201.61233892883087
147300,31.51975134689446,74.96347725974042,201.61233892883084
147400,31.51975134689446,74.96347725974036,201.61233892883084
147500,31.519751346894463,74.96347725974036,201.61233892883084
147600,31.519751346894456,74.96347725974036,201.61233892883084
147700,31.519751346894456,74.96347725974032,201.6123389288307
147800,31.519751346894456,74.96347725974032,201.61233892883038
147900,31.519751346894452,74.96347725974032,201.61233892883038
148000,31.519751346894452,74.96347725974032,201.61233892883038
148100,31.519751346894452,74.96347725974034,201.61233892883038
148200,31.519751346894452,74.96347725974034,201.61233892883044
148300,31.519751346894452,74.96347725974033,201.61233892883035
148400,31.51975134689443,74.96347725974033,201.61233892883033
148500,31.51975134689443,74.96347725974033,201.6123389288303
148600,31.51975134689443,74.96347725974034,201.61233892883027
148700,31.519751346894413,74.96347725974034,201.61233892883033
148800,31.519751346894413,74.9634772597403,201.61233892883018
148900,31.519751346894413,74.96347725974027,201.61233892883018
149000,31.5197513468944,74.96347725974026,201.61233892882998
149100,31.5197513468944,74.96347725974027,201.61233892882998
149200,31.51975134689439,74.96347725974027,201.61233892882998
149300,31.51975134689439,74.96347725974027,201.61233892882998
149400,31.51975134689439,74.96347725974027,201.61233892882984
149500,31.51975134689439,74.96347725974027,201.61233892882981
149600,31.51975134689439,74.96347725974026,201.6123389288297
149700,31.519751346894395,74.96347725974024,201.61233892882962
149800,31.519751346894395,74.96347725974024,201.61233892882981
149900,31.519751346894388,74.96347725974024,201.6123389288299
150000,31.519751346894385,74.96347725974022,201.61233892882984
150100,31.519751346894363,74.96347725974024,201.6123389288298
150200,31.519751346894367,74.96347725974024,201.6123389288298
